Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
877,-0.1226,15.4239,0.07807,11.274,12.244,13.214,14.271,15.424,16.683,18.058,19.561,21.065
878,-0.123,15.4256,0.07807,11.275,12.245,13.215,14.272,15.426,16.684,18.06,19.564,21.068
879,-0.1234,15.4273,0.07808,11.276,12.246,13.216,14.274,15.427,16.686,18.062,19.567,21.071
880,-0.1237,15.429,0.07808,11.277,12.248,13.218,14.275,15.429,16.688,18.064,19.569,21.074
881,-0.1241,15.4307,0.07809,11.278,12.249,13.219,14.277,15.431,16.69,18.067,19.572,21.077
882,-0.1245,15.4324,0.0781,11.279,12.25,13.22,14.278,15.432,16.692,18.069,19.575,21.081
883,-0.1249,15.4341,0.0781,11.281,12.251,13.222,14.28,15.434,16.694,18.071,19.577,21.084
884,-0.1252,15.4358,0.07811,11.282,12.253,13.223,14.281,15.436,16.696,18.074,19.58,21.087
885,-0.1256,15.4375,0.07811,11.283,12.254,13.225,14.283,15.438,16.698,18.076,19.583,21.09
886,-0.126,15.4391,0.07812,11.284,12.255,13.226,14.284,15.439,16.7,18.078,19.586,21.093
887,-0.1264,15.4408,0.07812,11.286,12.257,13.227,14.286,15.441,16.702,18.08,19.588,21.096
888,-0.1267,15.4425,0.07813,11.286,12.258,13.229,14.287,15.442,16.704,18.083,19.591,21.099
889,-0.1271,15.4442,0.07813,11.288,12.259,13.23,14.289,15.444,16.706,18.085,19.593,21.102
890,-0.1275,15.4459,0.07814,11.289,12.26,13.231,14.29,15.446,16.708,18.087,19.596,21.105
891,-0.1279,15.4475,0.07815,11.29,12.261,13.233,14.292,15.448,16.71,18.089,19.599,21.109
892,-0.1282,15.4492,0.07815,11.291,12.263,13.234,14.293,15.449,16.712,18.092,19.601,21.111
893,-0.1286,15.4509,0.07816,11.292,12.264,13.235,14.295,15.451,16.714,18.094,19.604,21.115
894,-0.129,15.4525,0.07816,11.294,12.265,13.237,14.296,15.452,16.715,18.096,19.607,21.117
895,-0.1293,15.4542,0.07817,11.294,12.266,13.238,14.298,15.454,16.717,18.098,19.61,21.121
896,-0.1297,15.4559,0.07817,11.296,12.268,13.24,14.299,15.456,16.719,18.1,19.612,21.124
897,-0.1301,15.4575,0.07818,11.297,12.269,13.241,14.301,15.458,16.721,18.103,19.615,21.127
898,-0.1305,15.4592,0.07818,11.298,12.27,13.242,14.302,15.459,16.723,18.105,19.617,21.13
899,-0.1308,15.4608,0.07819,11.299,12.271,13.243,14.304,15.461,16.725,18.107,19.62,21.133
900,-0.1312,15.4625,0.0782,11.3,12.272,13.245,14.305,15.462,16.727,18.11,19.623,21.136
901,-0.1316,15.4641,0.0782,11.301,12.274,13.246,14.307,15.464,16.729,18.112,19.625,21.139
902,-0.1319,15.4658,0.07821,11.302,12.275,13.247,14.308,15.466,16.731,18.114,19.628,21.142
903,-0.1323,15.4674,0.07821,11.304,12.276,13.249,14.31,15.467,16.732,18.116,19.63,21.145
904,-0.1327,15.469,0.07822,11.305,12.277,13.25,14.311,15.469,16.734,18.118,19.633,21.148
905,-0.133,15.4707,0.07823,11.306,12.278,13.251,14.312,15.471,16.736,18.121,19.636,21.152
906,-0.1334,15.4723,0.07823,11.307,12.28,13.253,14.314,15.472,16.738,18.123,19.639,21.154
907,-0.1338,15.4739,0.07824,11.308,12.281,13.254,14.315,15.474,16.74,18.125,19.641,21.158
908,-0.1341,15.4756,0.07824,11.309,12.282,13.255,14.317,15.476,16.742,18.127,19.644,21.16
909,-0.1345,15.4772,0.07825,11.31,12.283,13.257,14.318,15.477,16.744,18.129,19.647,21.164
910,-0.1349,15.4788,0.07825,11.312,12.285,13.258,14.32,15.479,16.746,18.131,19.649,21.166
911,-0.1352,15.4804,0.07826,11.312,12.286,13.259,14.321,15.48,16.748,18.134,19.652,21.17
912,-0.1356,15.4821,0.07827,11.313,12.287,13.26,14.322,15.482,16.75,18.136,19.655,21.173
913,-0.136,15.4837,0.07827,11.315,12.288,13.262,14.324,15.484,16.751,18.138,19.657,21.176
914,-0.1363,15.4853,0.07828,11.316,12.289,13.263,14.325,15.485,16.753,18.14,19.66,21.179
915,-0.1367,15.4869,0.07828,11.317,12.291,13.264,14.327,15.487,16.755,18.142,19.662,21.182
916,-0.1371,15.4885,0.07829,11.318,12.292,13.266,14.328,15.488,16.757,18.145,19.665,21.185
917,-0.1374,15.4901,0.0783,11.319,12.293,13.267,14.329,15.49,16.759,18.147,19.668,21.188
918,-0.1378,15.4917,0.0783,11.32,12.294,13.268,14.331,15.492,16.761,18.149,19.67,21.191
919,-0.1382,15.4933,0.07831,11.321,12.295,13.269,14.332,15.493,16.763,18.151,19.673,21.194
920,-0.1385,15.4949,0.07831,11.322,12.297,13.271,14.334,15.495,16.764,18.153,19.675,21.197
921,-0.1389,15.4965,0.07832,11.323,12.298,13.272,14.335,15.496,16.766,18.156,19.678,21.2
922,-0.1393,15.4981,0.07833,11.324,12.299,13.273,14.337,15.498,16.768,18.158,19.681,21.203
923,-0.1396,15.4997,0.07833,11.326,12.3,13.275,14.338,15.5,16.77,18.16,19.683,21.206
924,-0.14,15.5013,0.07834,11.326,12.301,13.276,14.339,15.501,16.772,18.162,19.686,21.209
925,-0.1403,15.5028,0.07834,11.328,12.302,13.277,14.341,15.503,16.773,18.164,19.688,21.212
926,-0.1407,15.5044,0.07835,11.329,12.303,13.278,14.342,15.504,16.775,18.166,19.691,21.215
927,-0.1411,15.506,0.07836,11.33,12.304,13.279,14.344,15.506,16.777,18.169,19.694,21.218
928,-0.1414,15.5076,0.07836,11.331,12.306,13.281,14.345,15.508,16.779,18.171,19.696,21.221
929,-0.1418,15.5091,0.07837,11.332,12.307,13.282,14.346,15.509,16.781,18.173,19.699,21.224
930,-0.1422,15.5107,0.07837,11.333,12.308,13.283,14.348,15.511,16.783,18.175,19.701,21.227
931,-0.1425,15.5123,0.07838,11.334,12.309,13.285,14.349,15.512,16.784,18.177,19.704,21.23
932,-0.1429,15.5138,0.07839,11.335,12.31,13.286,14.35,15.514,16.786,18.179,19.706,21.233
933,-0.1432,15.5154,0.07839,11.336,12.312,13.287,14.352,15.515,16.788,18.181,19.709,21.236
934,-0.1436,15.5169,0.0784,11.337,12.312,13.288,14.353,15.517,16.79,18.184,19.711,21.239
935,-0.144,15.5185,0.07841,11.338,12.314,13.289,14.354,15.518,16.792,18.186,19.714,21.242
936,-0.1443,15.5201,0.07841,11.339,12.315,13.291,14.356,15.52,16.794,18.188,19.716,21.245
937,-0.1447,15.5216,0.07842,11.34,12.316,13.292,14.357,15.522,16.795,18.19,19.719,21.248
938,-0.145,15.5232,0.07842,11.341,12.317,13.293,14.359,15.523,16.797,18.192,19.721,21.251
939,-0.1454,15.5247,0.07843,11.342,12.318,13.294,14.36,15.525,16.799,18.194,19.724,21.254
940,-0.1458,15.5262,0.07844,11.343,12.319,13.295,14.361,15.526,16.801,18.197,19.727,21.257
941,-0.1461,15.5278,0.07844,11.344,12.321,13.297,14.363,15.528,16.802,18.198,19.729,21.26
942,-0.1465,15.5293,0.07845,11.345,12.321,13.298,14.364,15.529,16.804,18.201,19.732,21.263
943,-0.1468,15.5308,0.07846,11.346,12.322,13.299,14.365,15.531,16.806,18.203,19.734,21.266
944,-0.1472,15.5324,0.07846,11.347,12.324,13.3,14.367,15.532,16.808,18.205,19.737,21.269
945,-0.1476,15.5339,0.07847,11.348,12.325,13.301,14.368,15.534,16.81,18.207,19.74,21.272
946,-0.1479,15.5354,0.07848,11.349,12.326,13.303,14.369,15.535,16.811,18.209,19.742,21.275
947,-0.1483,15.537,0.07848,11.35,12.327,13.304,14.371,15.537,16.813,18.211,19.744,21.278
948,-0.1486,15.5385,0.07849,11.351,12.328,13.305,14.372,15.538,16.815,18.213,19.747,21.281
949,-0.149,15.54,0.07849,11.352,12.329,13.306,14.373,15.54,16.817,18.215,19.749,21.283
950,-0.1493,15.5415,0.0785,11.353,12.33,13.307,14.375,15.542,16.818,18.218,19.752,21.286
951,-0.1497,15.543,0.07851,11.354,12.331,13.309,14.376,15.543,16.82,18.22,19.755,21.29
952,-0.1501,15.5445,0.07851,11.355,12.333,13.31,14.377,15.544,16.822,18.222,19.757,21.292
953,-0.1504,15.546,0.07852,11.356,12.334,13.311,14.379,15.546,16.824,18.224,19.76,21.295
954,-0.1508,15.5475,0.07853,11.357,12.334,13.312,14.38,15.548,16.826,18.226,19.762,21.299
955,-0.1511,15.549,0.07853,11.358,12.336,13.313,14.381,15.549,16.827,18.228,19.764,21.301
956,-0.1515,15.5505,0.07854,11.359,12.337,13.314,14.383,15.55,16.829,18.23,19.767,21.304
957,-0.1518,15.552,0.07855,11.36,12.338,13.316,14.384,15.552,16.831,18.232,19.77,21.307
958,-0.1522,15.5535,0.07855,11.361,12.339,13.317,14.385,15.554,16.832,18.234,19.772,21.31
959,-0.1525,15.555,0.07856,11.362,12.34,13.318,14.386,15.555,16.834,18.236,19.775,21.313
960,-0.1529,15.5565,0.07857,11.363,12.341,13.319,14.388,15.556,16.836,18.239,19.777,21.316
961,-0.1533,15.558,0.07857,11.364,12.342,13.32,14.389,15.558,16.838,18.24,19.78,21.319
962,-0.1536,15.5595,0.07858,11.365,12.343,13.321,14.39,15.56,16.84,18.243,19.782,21.322
963,-0.154,15.561,0.07859,11.366,12.344,13.323,14.392,15.561,16.841,18.245,19.785,21.325
964,-0.1543,15.5624,0.07859,11.367,12.345,13.324,14.393,15.562,16.843,18.247,19.787,21.327
965,-0.1547,15.5639,0.0786,11.368,12.346,13.325,14.394,15.564,16.845,18.249,19.79,21.331
966,-0.155,15.5654,0.07861,11.368,12.347,13.326,14.395,15.565,16.847,18.251,19.792,21.334
967,-0.1554,15.5669,0.07861,11.37,12.349,13.327,14.397,15.567,16.848,18.253,19.795,21.336
968,-0.1557,15.5683,0.07862,11.37,12.349,13.328,14.398,15.568,16.85,18.255,19.797,21.339
969,-0.1561,15.5698,0.07863,11.371,12.35,13.329,14.399,15.57,16.852,18.257,19.8,21.343
970,-0.1564,15.5712,0.07863,11.372,12.352,13.331,14.401,15.571,16.853,18.259,19.802,21.345
971,-0.1568,15.5727,0.07864,11.373,12.352,13.332,14.402,15.573,16.855,18.261,19.805,21.348
972,-0.1571,15.5742,0.07865,11.374,12.353,13.333,14.403,15.574,16.857,18.263,19.807,21.351
973,-0.1575,15.5756,0.07865,11.375,12.355,13.334,14.404,15.576,16.858,18.265,19.809,21.354
974,-0.1578,15.5771,0.07866,11.376,12.356,13.335,14.406,15.577,16.86,18.267,19.812,21.357
975,-0.1582,15.5785,0.07867,11.377,12.356,13.336,14.407,15.578,16.862,18.269,19.815,21.36
976,-0.1585,15.58,0.07867,11.378,12.358,13.337,14.408,15.58,16.864,18.271,19.817,21.362
977,-0.1589,15.5814,0.07868,11.379,12.359,13.338,14.409,15.581,16.865,18.273,19.819,21.365
978,-0.1592,15.5829,0.07869,11.38,12.36,13.34,14.411,15.583,16.867,18.275,19.822,21.369
979,-0.1596,15.5843,0.07869,11.381,12.361,13.341,14.412,15.584,16.869,18.277,19.824,21.371
980,-0.1599,15.5857,0.0787,11.382,12.362,13.342,14.413,15.586,16.87,18.279,19.827,21.374
981,-0.1603,15.5872,0.07871,11.382,12.363,13.343,14.414,15.587,16.872,18.282,19.829,21.377
982,-0.1606,15.5886,0.07871,11.384,12.364,13.344,14.416,15.589,16.874,18.283,19.831,21.379
983,-0.161,15.59,0.07872,11.384,12.365,13.345,14.417,15.59,16.875,18.285,19.834,21.383
984,-0.1613,15.5915,0.07873,11.385,12.366,13.346,14.418,15.592,16.877,18.288,19.837,21.386
985,-0.1617,15.5929,0.07873,11.386,12.367,13.347,14.42,15.593,16.879,18.289,19.839,21.388
986,-0.162,15.5943,0.07874,11.387,12.368,13.348,14.421,15.594,16.88,18.291,19.841,21.391
987,-0.1624,15.5957,0.07875,11.388,12.369,13.349,14.422,15.596,16.882,18.293,19.844,21.394
988,-0.1627,15.5971,0.07876,11.389,12.369,13.35,14.423,15.597,16.884,18.296,19.846,21.397
989,-0.1631,15.5986,0.07876,11.39,12.371,13.352,14.424,15.599,16.885,18.297,19.849,21.4
990,-0.1634,15.6,0.07877,11.391,12.372,13.353,14.426,15.6,16.887,18.3,19.851,21.403
991,-0.1638,15.6014,0.07878,11.391,12.373,13.354,14.427,15.601,16.889,18.302,19.854,21.406
992,-0.1641,15.6028,0.07878,11.392,12.374,13.355,14.428,15.603,16.89,18.303,19.856,21.408
993,-0.1645,15.6042,0.07879,11.393,12.375,13.356,14.429,15.604,16.892,18.305,19.858,21.411
994,-0.1648,15.6056,0.0788,11.394,12.375,13.357,14.43,15.606,16.894,18.308,19.861,21.414
995,-0.1652,15.607,0.0788,11.395,12.377,13.358,14.432,15.607,16.895,18.309,19.863,21.417
996,-0.1655,15.6084,0.07881,11.396,12.378,13.359,14.433,15.608,16.897,18.311,19.866,21.42
997,-0.1658,15.6098,0.07882,11.397,12.378,13.36,14.434,15.61,16.899,18.313,19.868,21.423
998,-0.1662,15.6112,0.07883,11.397,12.379,13.361,14.435,15.611,16.9,18.316,19.871,21.426
999,-0.1665,15.6126,0.07883,11.399,12.381,13.362,14.437,15.613,16.902,18.317,19.873,21.428
1000,-0.1669,15.614,0.07884,11.399,12.381,13.363,14.438,15.614,16.904,18.319,19.875,21.431
1001,-0.1672,15.6154,0.07885,11.4,12.382,13.364,14.439,15.615,16.905,18.321,19.878,21.434
1002,-0.1676,15.6167,0.07885,11.401,12.383,13.366,14.44,15.617,16.907,18.323,19.88,21.437
1003,-0.1679,15.6181,0.07886,11.402,12.384,13.367,14.441,15.618,16.909,18.325,19.882,21.44
1004,-0.1683,15.6195,0.07887,11.403,12.385,13.368,14.442,15.62,16.91,18.327,19.885,21.443
1005,-0.1686,15.6209,0.07888,11.403,12.386,13.369,14.444,15.621,16.912,18.329,19.888,21.446
1006,-0.1689,15.6223,0.07888,11.405,12.387,13.37,14.445,15.622,16.913,18.331,19.89,21.448
1007,-0.1693,15.6236,0.07889,11.405,12.388,13.371,14.446,15.624,16.915,18.333,19.892,21.451
1008,-0.1696,15.625,0.0789,11.406,12.389,13.372,14.447,15.625,16.917,18.335,19.895,21.454
1009,-0.17,15.6264,0.0789,11.407,12.39,13.373,14.448,15.626,16.918,18.337,19.897,21.457
1010,-0.1703,15.6277,0.07891,11.408,12.391,13.374,14.45,15.628,16.92,18.339,19.899,21.459
1011,-0.1707,15.6291,0.07892,11.409,12.392,13.375,14.451,15.629,16.922,18.341,19.902,21.463
1012,-0.171,15.6305,0.07893,11.409,12.393,13.376,14.452,15.63,16.923,18.343,19.904,21.466
1013,-0.1713,15.6318,0.07893,11.41,12.394,13.377,14.453,15.632,16.925,18.345,19.906,21.468
1014,-0.1717,15.6332,0.07894,11.411,12.395,13.378,14.454,15.633,16.926,18.347,19.909,21.471
1015,-0.172,15.6345,0.07895,11.412,12.395,13.379,14.455,15.634,16.928,18.349,19.911,21.474
1016,-0.1724,15.6359,0.07895,11.413,12.397,13.38,14.457,15.636,16.93,18.351,19.913,21.476
1017,-0.1727,15.6372,0.07896,11.414,12.397,13.381,14.458,15.637,16.931,18.353,19.916,21.479
1018,-0.1731,15.6386,0.07897,11.414,12.398,13.382,14.459,15.639,16.933,18.355,19.918,21.482
1019,-0.1734,15.6399,0.07898,11.415,12.399,13.383,14.46,15.64,16.934,18.357,19.921,21.485
1020,-0.1737,15.6413,0.07898,11.416,12.4,13.384,14.461,15.641,16.936,18.358,19.923,21.487
1021,-0.1741,15.6426,0.07899,11.417,12.401,13.385,14.462,15.643,16.938,18.36,19.925,21.49
1022,-0.1744,15.644,0.079,11.418,12.402,13.386,14.463,15.644,16.939,18.362,19.928,21.494
1023,-0.1748,15.6453,0.07901,11.418,12.403,13.387,14.465,15.645,16.941,18.364,19.93,21.497
1024,-0.1751,15.6467,0.07901,11.42,12.404,13.388,14.466,15.647,16.942,18.366,19.932,21.499
1025,-0.1754,15.648,0.07902,11.42,12.405,13.389,14.467,15.648,16.944,18.368,19.935,21.502
1026,-0.1758,15.6493,0.07903,11.421,12.406,13.39,14.468,15.649,16.946,18.37,19.937,21.505
1027,-0.1761,15.6507,0.07904,11.422,12.406,13.391,14.469,15.651,16.947,18.372,19.94,21.508
1028,-0.1765,15.652,0.07904,11.423,12.408,13.392,14.47,15.652,16.949,18.374,19.942,21.51
1029,-0.1768,15.6533,0.07905,11.423,12.408,13.393,14.471,15.653,16.95,18.376,19.944,21.513
1030,-0.1771,15.6546,0.07906,11.424,12.409,13.394,14.473,15.655,16.952,18.378,19.947,21.516
1031,-0.1775,15.656,0.07906,11.425,12.41,13.395,14.474,15.656,16.953,18.379,19.949,21.518
1032,-0.1778,15.6573,0.07907,11.426,12.411,13.396,14.475,15.657,16.955,18.381,19.951,21.521
1033,-0.1781,15.6586,0.07908,11.427,12.412,13.397,14.476,15.659,16.957,18.383,19.954,21.524
1034,-0.1785,15.6599,0.07909,11.427,12.413,13.398,14.477,15.66,16.958,18.385,19.956,21.527
1035,-0.1788,15.6612,0.07909,11.428,12.414,13.399,14.478,15.661,16.96,18.387,19.958,21.529
1036,-0.1792,15.6625,0.0791,11.429,12.415,13.4,14.479,15.662,16.961,18.389,19.961,21.532
1037,-0.1795,15.6639,0.07911,11.43,12.415,13.401,14.481,15.664,16.963,18.391,19.963,21.535
1038,-0.1798,15.6652,0.07912,11.43,12.416,13.402,14.482,15.665,16.965,18.393,19.966,21.538
1039,-0.1802,15.6665,0.07912,11.432,12.417,13.403,14.483,15.666,16.966,18.395,19.968,21.54
1040,-0.1805,15.6678,0.07913,11.432,12.418,13.404,14.484,15.668,16.968,18.397,19.97,21.543
1041,-0.1808,15.6691,0.07914,11.433,12.419,13.405,14.485,15.669,16.969,18.399,19.973,21.546
1042,-0.1812,15.6704,0.07915,11.434,12.42,13.406,14.486,15.67,16.971,18.401,19.975,21.549
1043,-0.1815,15.6717,0.07915,11.435,12.421,13.407,14.487,15.672,16.972,18.402,19.977,21.551
1044,-0.1818,15.673,0.07916,11.435,12.422,13.408,14.488,15.673,16.974,18.404,19.979,21.554
1045,-0.1822,15.6743,0.07917,11.436,12.422,13.409,14.489,15.674,16.975,18.406,19.982,21.557
1046,-0.1825,15.6756,0.07918,11.437,12.423,13.41,14.49,15.676,16.977,18.408,19.984,21.56
1047,-0.1829,15.6769,0.07918,11.438,12.424,13.411,14.492,15.677,16.978,18.41,19.986,21.563
1048,-0.1832,15.6782,0.07919,11.438,12.425,13.412,14.493,15.678,16.98,18.412,19.989,21.566
1049,-0.1835,15.6795,0.0792,11.439,12.426,13.413,14.494,15.68,16.982,18.414,19.991,21.568
1050,-0.1839,15.6807,0.07921,11.44,12.427,13.414,14.495,15.681,16.983,18.416,19.994,21.571
1051,-0.1842,15.682,0.07922,11.44,12.427,13.415,14.496,15.682,16.985,18.418,19.996,21.574
1052,-0.1845,15.6833,0.07922,11.441,12.429,13.416,14.497,15.683,16.986,18.419,19.998,21.576
1053,-0.1849,15.6846,0.07923,11.442,12.429,13.417,14.498,15.685,16.988,18.421,20,21.579
1054,-0.1852,15.6859,0.07924,11.443,12.43,13.418,14.499,15.686,16.989,18.423,20.003,21.582
1055,-0.1855,15.6872,0.07925,11.443,12.431,13.418,14.5,15.687,16.991,18.425,20.005,21.585
1056,-0.1859,15.6884,0.07925,11.445,12.432,13.42,14.501,15.688,16.992,18.427,20.007,21.587
1057,-0.1862,15.6897,0.07926,11.445,12.433,13.42,14.503,15.69,16.994,18.429,20.01,21.59
1058,-0.1865,15.691,0.07927,11.446,12.434,13.421,14.504,15.691,16.996,18.431,20.012,21.593
1059,-0.1869,15.6923,0.07928,11.446,12.434,13.422,14.505,15.692,16.997,18.433,20.015,21.596
1060,-0.1872,15.6935,0.07928,11.448,12.435,13.423,14.506,15.694,16.998,18.434,20.016,21.598
1061,-0.1875,15.6948,0.07929,11.448,12.436,13.424,14.507,15.695,17,18.436,20.019,21.601
1062,-0.1879,15.6961,0.0793,11.449,12.437,13.425,14.508,15.696,17.002,18.438,20.021,21.604
1063,-0.1882,15.6973,0.07931,11.449,12.438,13.426,14.509,15.697,17.003,18.44,20.024,21.607
1064,-0.1885,15.6986,0.07932,11.45,12.438,13.427,14.51,15.699,17.005,18.442,20.026,21.61
1065,-0.1888,15.6999,0.07932,11.451,12.44,13.428,14.511,15.7,17.006,18.444,20.028,21.612
1066,-0.1892,15.7011,0.07933,11.452,12.44,13.429,14.512,15.701,17.008,18.446,20.03,21.615
1067,-0.1895,15.7024,0.07934,11.452,12.441,13.43,14.513,15.702,17.009,18.447,20.033,21.618
1068,-0.1898,15.7036,0.07935,11.453,12.442,13.431,14.514,15.704,17.011,18.449,20.035,21.621
1069,-0.1902,15.7049,0.07935,11.454,12.443,13.432,14.515,15.705,17.012,18.451,20.037,21.623
1070,-0.1905,15.7062,0.07936,11.455,12.444,13.433,14.517,15.706,17.014,18.453,20.039,21.626
1071,-0.1908,15.7074,0.07937,11.455,12.444,13.433,14.518,15.707,17.015,18.455,20.042,21.629
1072,-0.1912,15.7087,0.07938,11.456,12.445,13.434,14.519,15.709,17.017,18.457,20.044,21.632
1073,-0.1915,15.7099,0.07939,11.457,12.446,13.435,14.52,15.71,17.018,18.459,20.047,21.635
1074,-0.1918,15.7112,0.07939,11.458,12.447,13.436,14.521,15.711,17.02,18.46,20.049,21.637
1075,-0.1921,15.7124,0.0794,11.458,12.448,13.437,14.522,15.712,17.021,18.462,20.051,21.64
1076,-0.1925,15.7137,0.07941,11.459,12.449,13.438,14.523,15.714,17.023,18.464,20.053,21.643
1077,-0.1928,15.7149,0.07942,11.46,12.449,13.439,14.524,15.715,17.024,18.466,20.056,21.645
1078,-0.1931,15.7161,0.07942,11.461,12.45,13.44,14.525,15.716,17.026,18.468,20.057,21.647
1079,-0.1935,15.7174,0.07943,11.461,12.451,13.441,14.526,15.717,17.027,18.47,20.06,21.65
1080,-0.1938,15.7186,0.07944,11.462,12.452,13.442,14.527,15.719,17.029,18.471,20.062,21.653
1081,-0.1941,15.7199,0.07945,11.463,12.453,13.443,14.528,15.72,17.03,18.473,20.065,21.656
1082,-0.1944,15.7211,0.07946,11.463,12.453,13.443,14.529,15.721,17.032,18.475,20.067,21.659
1083,-0.1948,15.7223,0.07946,11.464,12.454,13.445,14.53,15.722,17.033,18.477,20.069,21.661
1084,-0.1951,15.7236,0.07947,11.465,12.455,13.445,14.531,15.724,17.035,18.479,20.071,21.664
1085,-0.1954,15.7248,0.07948,11.465,12.456,13.446,14.532,15.725,17.036,18.481,20.074,21.667
1086,-0.1958,15.726,0.07949,11.466,12.457,13.447,14.533,15.726,17.038,18.482,20.076,21.67
1087,-0.1961,15.7273,0.0795,11.467,12.457,13.448,14.534,15.727,17.039,18.484,20.079,21.673
1088,-0.1964,15.7285,0.0795,11.468,12.458,13.449,14.535,15.728,17.041,18.486,20.08,21.675
1089,-0.1967,15.7297,0.07951,11.468,12.459,13.45,14.536,15.73,17.042,18.488,20.083,21.678
1090,-0.1971,15.731,0.07952,11.469,12.46,13.451,14.537,15.731,17.044,18.49,20.085,21.681
1091,-0.1974,15.7322,0.07953,11.47,12.461,13.452,14.538,15.732,17.045,18.492,20.088,21.683
1092,-0.1977,15.7334,0.07953,11.471,12.462,13.453,14.54,15.733,17.047,18.493,20.089,21.685
1093,-0.198,15.7346,0.07954,11.471,12.462,13.453,14.541,15.735,17.048,18.495,20.092,21.688
1094,-0.1984,15.7358,0.07955,11.472,12.463,13.454,14.542,15.736,17.05,18.497,20.094,21.691
1095,-0.1987,15.7371,0.07956,11.472,12.464,13.455,14.543,15.737,17.051,18.499,20.097,21.694
1096,-0.199,15.7383,0.07957,11.473,12.464,13.456,14.544,15.738,17.053,18.501,20.099,21.697
1097,-0.1993,15.7395,0.07957,11.474,12.466,13.457,14.545,15.74,17.054,18.502,20.101,21.699
1098,-0.1997,15.7407,0.07958,11.475,12.466,13.458,14.546,15.741,17.055,18.504,20.103,21.702
1099,-0.2,15.7419,0.07959,11.475,12.467,13.459,14.547,15.742,17.057,18.506,20.105,21.705
1100,-0.2003,15.7431,0.0796,11.476,12.468,13.46,14.548,15.743,17.058,18.508,20.108,21.708
1101,-0.2006,15.7444,0.07961,11.476,12.468,13.46,14.549,15.744,17.06,18.51,20.11,21.71
1102,-0.201,15.7456,0.07961,11.477,12.47,13.462,14.55,15.746,17.061,18.511,20.112,21.713
1103,-0.2013,15.7468,0.07962,11.478,12.47,13.462,14.551,15.747,17.063,18.513,20.114,21.715
1104,-0.2016,15.748,0.07963,11.479,12.471,13.463,14.552,15.748,17.064,18.515,20.117,21.718
1105,-0.2019,15.7492,0.07964,11.479,12.472,13.464,14.553,15.749,17.066,18.517,20.119,21.721
1106,-0.2023,15.7504,0.07965,11.48,12.472,13.465,14.554,15.75,17.067,18.519,20.121,21.724
1107,-0.2026,15.7516,0.07966,11.48,12.473,13.466,14.555,15.752,17.069,18.521,20.124,21.727
1108,-0.2029,15.7528,0.07966,11.481,12.474,13.467,14.556,15.753,17.07,18.522,20.125,21.729
1109,-0.2032,15.754,0.07967,11.482,12.475,13.468,14.557,15.754,17.072,18.524,20.128,21.732
1110,-0.2035,15.7552,0.07968,11.483,12.475,13.468,14.558,15.755,17.073,18.526,20.13,21.734
1111,-0.2039,15.7564,0.07969,11.483,12.476,13.469,14.559,15.756,17.075,18.528,20.133,21.737
1112,-0.2042,15.7576,0.0797,11.484,12.477,13.47,14.56,15.758,17.076,18.53,20.135,21.74
1113,-0.2045,15.7588,0.0797,11.485,12.478,13.471,14.561,15.759,17.077,18.531,20.137,21.742
1114,-0.2048,15.76,0.07971,11.485,12.479,13.472,14.562,15.76,17.079,18.533,20.139,21.745
1115,-0.2052,15.7612,0.07972,11.486,12.479,13.473,14.563,15.761,17.08,18.535,20.141,21.748
1116,-0.2055,15.7624,0.07973,11.487,12.48,13.473,14.564,15.762,17.082,18.537,20.144,21.751
1117,-0.2058,15.7636,0.07974,11.487,12.481,13.474,14.565,15.764,17.083,18.539,20.146,21.754
1118,-0.2061,15.7648,0.07974,11.488,12.482,13.475,14.566,15.765,17.085,18.54,20.148,21.756
1119,-0.2064,15.766,0.07975,11.489,12.482,13.476,14.567,15.766,17.086,18.542,20.15,21.758
1120,-0.2068,15.7672,0.07976,11.489,12.483,13.477,14.568,15.767,17.088,18.544,20.153,21.761
1121,-0.2071,15.7684,0.07977,11.49,12.484,13.478,14.569,15.768,17.089,18.546,20.155,21.764
1122,-0.2074,15.7695,0.07978,11.49,12.485,13.479,14.57,15.77,17.091,18.548,20.157,21.767
1123,-0.2077,15.7707,0.07979,11.491,12.485,13.479,14.571,15.771,17.092,18.549,20.16,21.77
1124,-0.208,15.7719,0.07979,11.492,12.486,13.48,14.572,15.772,17.093,18.551,20.161,21.772
1125,-0.2084,15.7731,0.0798,11.493,12.487,13.481,14.573,15.773,17.095,18.553,20.164,21.775
1126,-0.2087,15.7743,0.07981,11.493,12.488,13.482,14.574,15.774,17.096,18.555,20.166,21.777
1127,-0.209,15.7755,0.07982,11.494,12.488,13.483,14.575,15.776,17.098,18.557,20.168,21.78
1128,-0.2093,15.7767,0.07983,11.494,12.489,13.484,14.576,15.777,17.099,18.558,20.171,21.783
1129,-0.2096,15.7778,0.07983,11.495,12.49,13.485,14.577,15.778,17.101,18.56,20.172,21.785
1130,-0.21,15.779,0.07984,11.496,12.491,13.486,14.578,15.779,17.102,18.562,20.175,21.788
1131,-0.2103,15.7802,0.07985,11.497,12.491,13.486,14.579,15.78,17.104,18.564,20.177,21.791
1132,-0.2106,15.7814,0.07986,11.497,12.492,13.487,14.58,15.781,17.105,18.565,20.18,21.794
